Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Phrase_Number,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en,OTC_ID,LGR_Conformance,Abbreviations
ende1246a,09,10,ende1246aa-09-we-sn024-dobola2016e-1-10,Ako dädme gotaram adawatta buddo da tumang dageya komnen ma da.,ako	däd=me	g-otar-am	adawatta	buddo=da	tumang	da=geya	kom-nen=ma=da,again	there=LOC	REM-sleep-REM.1PL.S	because	weight=NOM	plenty	MED.DEM=COP.PST.PL	carry-I.PL=CHAR=NOM,We slept there too because our things were very heavy.,adv.	adv. dem.	n. cl.	vi.	conj.	n.	n. cl.	adv.	cop.	v. cl.	vt.	cl.	n. cl.,10,						da-nom					ma-char	da-nom,,ako	däd=me	g-inu-am	adawatta	buddo=da	tumang	da=gaeya	ony-nen=ma=da,,We slept there too because our things were very heavy.,again	there=loc		sleep.rem.1|2plS	because	weight		plenty	cop.pst.plS		carry-pl		,,3f0adccb-81d7-41c7-8bfb-f5103d31f743,			1			1		4				1,,,adv.	dem.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent	subr.	n.	n. cl.	quant.	nom. dem.	v. cl.	vt.  (irr)-v.:Plurpersonal	cl.	n. cl.,adv.	adv. dem.	n. cl.	vi.	conj.	n.	n. cl.	adv.	cop.	v. cl.	vt.	cl.	n. cl.,1.10,,Ako dädme gotaram adawatta buddo da tumang dageya komnen ma da. ,									+fr. var. of			,ende1246aa,WORD_ALIGNED,"{""LOC"": ""locative"", ""REM"": ""remote past"", ""PL"": ""plural"", ""NOM"": ""nominative"", ""MED"": ""medial"", ""DEM"": ""demonstrative"", ""COP"": ""copula"", ""PST"": ""past"", ""CHAR"": ""characteristics""}"
ende1246a,09,11,ende1246aa-09-we-sn024-dobola2016e-1-11,"Däbamasem a ag me däpllätt dowe Kurunti we, toto abal e dälltaemne Kurunti maduma ttängäm e.",däba=masem=a	ag=me	d-ä-pllätt	do=we	Kurunti=we	toto	abal=e	d-ä-lltaem-ne	Kurunti	maduma	ttängäm=e,that=ABL=NOM	morning=LOC	REM-RT_EXT-start_walking	there=ALL	toponym=ALL	evening	very=ALL	REM-3NDU.P-arrive-IPFV	toponym	village	place=ALL,"From there, we set off in the morning to Kurunti. We arrived at Kurunti village late in the evening.",adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	adv. dem.	n. cl.	pn.	n. cl.	n.	adj.	n. cl.	vi.	pn.	n.	n.	n. cl.,11,		a-nom		me-loc					we-all			e-all					e-all,,däba=mattäm=da	ag=me	d-ä-pällttän	do=e	Kurunti=e	toto	abal=e	d-ä-ngänttäg-ne	Kurunti	maduma	ttängäm=e,,"From there, we set off in the morning to Kurunti. We arrived at Kurunti village late in the evening.",that=abl			morning		start.walking.pl.rem.1|2plS	there-all		toponym		evening	very		arrive.rem.dur.1nsgS	toponym	village	place	,,7e08fd98-bb6e-46a4-8efc-d60a3e8aeb45,2		1			2	1	1		1	1		1	1				1,,,nom. dem.	n. cl.	n. cl.	n.	n. cl.	v.:TM + Patient-vi.:Patient-vi.  (II)	adv. dem.	n. cl.	pn.	n. cl.	n.	adv.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (III)-v.:(Aspect)	pn.	n.	n.	n. cl.,adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	adv. dem.	n. cl.	pn.	n. cl.	n.	adj.	n. cl.	vi.	pn.	n.	n.	n. cl.,1.11,,"Däbamasem a ag me däpllätt dowe Kurunti we, toto abal e dälltaemne Kurunti maduma ttängäm e. ",	+var. of																,ende1246aa,WORD_ALIGNED,"{""ABL"": ""ablative"", ""NOM"": ""nominative"", ""LOC"": ""locative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""ALL"": ""allative"", ""NDU"": ""nondual"", ""IPFV"": ""imperfective""}"
ende1246a,09,12,ende1246aa-09-we-sn024-dobola2016e-1-12,"Nagnag a seborsebor deyagneyo, ttang deyanttepmenyeyo, a ma we deyageyo.",nag~nag=a	sebor~sebor	d-ey-a-g-n-eyo	ttang	d-ey-a-nttep-meny-eyo	a	ma=we	d-ey-a-g-eyo,NSG~friend=NOM	INF~greet	REM-1PL.P-RT_EXT-AUX-IPFV-REM.3NSG.A	hand	REM-1PL.P-RT_EXT-shake_hand-III.PL-REM.3NSG.A	and	house=ALL	REM-1PL.P-RT_EXT-AUX-REM.3NSG.A,"Our friends greeted us, shook our hands, and accommodated us.",kin.	n. cl.	covt.	aux.	n.	vt.	conj.	n.	n. cl.	aux.,12,	a-nom							we-all	,,RED~nag=da	RED~sebor	d-y-a-g-ne-eyo	ttang	d-y-a-ttaempäg-meny-eyo	a	ma=e	d-y-a-g-eyo,,"Our friends greeted us, shook our hands, and accommodated us.",friends		welcome	aux.rem.npfv.3nsgA>1|2plP	hand	shake_hand.rem.3nsgA>1plP	and	house		aux.rem.3nsgA>1|2plP,,c86a89e1-f877-4843-987d-990d92b10656,5	1	3	1		12			1	1,,,Inflects any categorykin.	n. cl.	v.:Anycovt.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:(Aspect)-v.:TAM+Agent	n.	v.:TM + Patient-v.:Patient-v.:Patient-vt.  (III)-v.:Any-v.:TAM+Agent	coord.	n.	n. cl.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:TAM+Agent,kin.	n. cl.	covt.	aux.	n.	vt.	conj.	n.	n. cl.	aux.,1.12,,"Nagnag a seborsebor deyagneyo, ttang deyanttepmenyeyo, a ma we deyageyo. ",+***		+***							,ende1246aa,WORD_ALIGNED,"{""NSG"": ""nonsingular"", ""NOM"": ""nominative"", ""INF"": ""infinitive"", ""REM"": ""remote past"", ""PL"": ""plural"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""IPFV"": ""imperfective"", ""ALL"": ""allative""}"
ende1246a,09,13,ende1246aa-09-we-sn024-dobola2016e-1-13,Wätät duwem gogmam dädme ngämi kumuddäga inu gogmam.,wätät	duwem	g-o-g-mam	däd=me	ngämi	kumuddäga	inu	g-o-g-mam,food	eat	REM-RT_EXT-AUX-REM.1PL.S	there=LOC	1NSG.EXCL.NOM	three	night	REM-RT_EXT-AUX-REM.1PL.S,We ate and stayed there three nights.,n.	v.	aux.	adv. dem.	n. cl.	pron.	num.	n.	aux.,13,,,otät	duwem	g-o-g-mam	däd=me	ngämi	kumuddäga	inu	g-o-g-mam,,We ate and stayed there three nights.,food	eat	aux.rem.1|2plS	there=loc		1.excl.nsg.nom	three	night	aux.rem.1|2plS,,4ba2567d-0329-42f6-bbbf-3441ccf31cce,,,,n.	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	dem.	n. cl.	pers. pron.	num.	n.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	v.	aux.	adv. dem.	n. cl.	pron.	num.	n.	aux.,1.13,,Wätät duwem gogmam dädme ngämi kumuddäga inu gogmam. ,,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""PL"": ""plural"", ""LOC"": ""locative"", ""NSG"": ""nonsingular"", ""EXCL"": ""exclusive"", ""NOM"": ""nominative""}"
ende1246a,09,14,ende1246aa-09-we-sn024-dobola2016e-2-1,"Ada dingismäll gonyo Tebar e, oba yunuang ma we, dädme gotaram.",ada	d-i-ngismäll	gonyo	Tebar=e	oba	yunu=ang	ma=we	däd=me	g-otar-am,like_this	REM-VEN-return	here	toponym=ALL	3NSG.POSS	sleep=ATR	place=ALL	there=LOC	REM-sleep-REM.1PL.S,"From there we returned towards here to Tebar, their sleeping place, we slept there.",adv.	vi.	adv.	pn.	n. cl.	pers. pron.	mod.	cl.	n.	n. cl.	adv. dem.	n. cl.	vi.,1,				e-all					we-all			,,ada	d-i-ngäs	gonyo	Tebar=e	oba	yunu=ang	ma=e	däd=me	g-inu-am,,"From there we returned towards here to Tebar, their sleeping place, we slept there.",like this	return.pl.rem.ven.1|2plS	here	toponym		3NSG.POSS	sleep=ATR		place		there=loc		sleep.rem.1|2plS,,296aec4c-1bc8-4aa5-95a1-b1017f39353a,	1			1	1				1			1,,,m. dem	v.:TM + Patient-v.:Patient-vi.  (irr)	<Not Sure>	pn.	n. cl.	pers. pron.	n.	cl.	n.	n. cl.	dem.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent,adv.	vi.	adv.	pn.	n. cl.	pers. pron.	mod.	cl.	n.	n. cl.	adv. dem.	n. cl.	vi.,2.1,,"Ada dingismäll gonyo Tebar e, oba yunuang ma we, dädme gotaram. ",,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""VEN"": ""ventive"", ""ALL"": ""allative"", ""NSG"": ""nonsingular"", ""POSS"": ""possessive"", ""ATR"": ""attributive"", ""LOC"": ""locative"", ""PL"": ""plural""}"
ende1246a,09,15,ende1246aa-09-we-sn024-dobola2016e-2-2,"Ag me källäm pamnen e gobäll, ngattong ttongo källäm de däpameya.",ag=me	källäm	pam-nen=e	g-o-bäll	ngattong	ttongo	källäm=de	d-ä-pam-eya,morning=LOC	pond	fish-I.PL=ALL	REM-RT_EXT-go	first	a	pond=ACC	REM-3NDU.P-fish-REM.1NSG.A,"In the morning, we went to fish the ponds. First we fished one pond.",n.	n. cl.	n.	v.	n. cl.	vi.	adv.	indefinite article	n.	n. cl.	vt.,2,	me-loc			e-all					de-acc	,,ag=me	källäm	pampem-nen=e	g-o-ibi	ngattong	ttongo	källäm=de	d-ä-pampem-eya,,"In the morning, we went to fish the ponds. First we fished one pond.",morning		pond	fish-pl		go.pl.rem.1|2plS	first	a	pond		fish.rem.1|2nsgA>3sgP,,bc9b17b3-d471-477f-85c6-173c491631a9,				1	2		1			1,,,n.	n. cl.	n.	vt.  (I)-v.:Plurpersonal	n. cl.	v.:TM + Patient-vi.:Any-vi.	adv.	indefinite article	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any,n.	n. cl.	n.	v.	n. cl.	vi.	adv.	indefinite article	n.	n. cl.	vt.,2.2,,"Ag me källäm pamnen e gobäll, ngattong ttongo källäm de däpameya. ",,ende1246aa,WORD_ALIGNED,"{""LOC"": ""locative"", ""PL"": ""plural"", ""ALL"": ""allative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""ACC"": ""accusative"", ""NDU"": ""nondual"", ""NSG"": ""nonsingular""}"
ende1246a,09,16,ende1246aa-09-we-sn024-dobola2016e-2-3,Ai gastol a talapia da däbem dägäddaebeya.,ai	gastol=a	talapia=da	däbe-m	d-ä-gädd-aeb-eya,good	fish_type=NOM	fish_type=NOM	that-acc	REM-3NDU.P-kill-NSG>PL-REM.1NSG.A,We killed plenty of gastol and talapia fish.,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,3,		a-nom		da-nom		,,ai	gastol=da	talapia=da	däbe-m	d-ä-gäz-aeb-eya,,We killed plenty of gastol and talapia fish.,good	fish type		fish type		that-acc	kill.rem.1|2nsgA>3plP,,2f8255d6-f5b4-4f50-ae22-53e1203e2d9a,1		1		1	3	11,,,mod.	n.	n. cl.	n.	n. cl.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.-vt.:Any-v.:Any,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,2.3,,Ai gastol a talapia da däbem dägäddaebeya. ,,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""NSG"": ""nonsingular"", ""PL"": ""plural""}"
ende1246a,09,17,ende1246aa-09-we-sn024-dobola2016e-2-4,"Däbamasem a, ttongo källäm me gobäll( waya pampem).",däba=masem=a	ttongo	källäm=me	g-o-bäll	waya	pampem,that=ABL=NOM	another	pond=LOC	REM-RT_EXT-go	spear_type	fish,"From there, we went to another pond, called Wire Fishing Pond.",adv. dem.	n. cl.	n. cl.	indefinite article	n.	n. cl.	vi.	n.	vt.,4,		a-nom			me-loc			,,däba=mattäm=da	ttongo	källäm=me	g-o-ibi	waya	pampem,,"From there, we went to another pond, called Wire Fishing Pond.",that=abl			another	pond		go.pl.rem.1|2plS	arrow type	fish,,007a449d-1f59-4aad-af93-07e7e22f197d,2		1	1			2		,,,nom. dem.	n. cl.	n. cl.	det.	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.	n.	vt.  (I),adv. dem.	n. cl.	n. cl.	indefinite article	n.	n. cl.	vi.	n.	vt.,2.4,,"Däbamasem a, ttongo källäm me gobäll (waya pampem). ",	+var. of							,ende1246aa,WORD_ALIGNED,"{""ABL"": ""ablative"", ""NOM"": ""nominative"", ""LOC"": ""locative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension""}"
ende1246a,09,18,ende1246aa-09-we-sn024-dobola2016e-2-5,Ako däbem däpameya.,ako	däbe-m	d-ä-pam-eya,again	that-acc	REM-3NDU.P-fish-REM.1NSG.A,We fished that one too.,adv.	nom. dem.	vt.,5,,,ako	däbe-m	d-ä-pampem-eya,,We fished that one too.,again	that-acc	fish.rem.1|2nsgA>3sgP,,1406a256-df3a-42b3-8b35-7d4ef816f722,	3	1,,,adv.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any,adv.	nom. dem.	vt.,2.5,,Ako däbem däpameya. ,,ende1246aa,WORD_ALIGNED,"{""REM"": ""remote past"", ""NDU"": ""nondual"", ""NSG"": ""nonsingular""}"
ende1246a,09,19,ende1246aa-09-we-sn024-dobola2016e-2-6,Ai gastol a talapia da däbem dägäddaebeya.,ai	gastol=a	talapia=da	däbe-m	d-ä-gädd-aeb-eya,good	fish_type=NOM	fish_type=NOM	that-acc	REM-3NDU.P-kill-NSG>PL-REM.1NSG.A,We killed plenty of gastol and talapia fish.,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,6,		a-nom		da-nom		,,ai	gastol=da	talapia=da	däbe-m	d-ä-gäz-aeb-eya,,We killed plenty of gastol and talapia fish.,good	fish type		fish type		that-acc	kill.rem.1|2nsgA>3plP,,d0c436e8-8f55-4c00-a410-115a8662287a,1		1		1	3	11,,,mod.	n.	n. cl.	n.	n. cl.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.-vt.:Any-v.:Any,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,2.6,,Ai gastol a talapia da däbem dägäddaebeya. ,,ende1246aa,WORD_ALIGNED,"{""NOM"": ""nominative"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""NSG"": ""nonsingular"", ""PL"": ""plural""}"
ende1246a,09,20,ende1246aa-09-we-sn024-dobola2016e-2-7,"Ngäma kame da ada käza da daden walle ik mi, be Tim a däglibän a ngämim umllang deyagnegän ada,"" Ngäna käza de nägliban.""",ngäma	kame=da	ada	käza=da	dade=n	walle	ik=mi	be	Tim=a	d-ä-glib-än	a	ngämim	umllang	d-ey-a-g-neg-än	ada	ngäna	käza=de	n-ä-glib-an,1NSG.EXCL.POSS	ignorance=NOM	like_this	crocodile=NOM	EXIST=COP.PRS.SG	water	inside=LOC	but	PN=NOM	REM-3NDU.P-chase-REM.3SG.A	and	1NSG.EXCL.ACC	tell	REM-1PL.P-RT_EXT-AUX-SG>PL-REM.3SG.A	like_this	1SG.NOM	crocodile=ACC	REC.SG.P-3NDU.P-chase-REC.1SG.A,"We didn't know that there was a crocodile in the water, but Tim scared it and told us, ""I scared away a crocodile.""",pron.	n.	n. cl.	adv.	n.	n. cl.	cop.	v. cl.	n.	n.	n. cl.	conj.	pn.	n. cl.	vt.	conj.	pron.	covt.	aux.	adv.	pron.	n.	n. cl.	vt.,7,		da-nom			da-nom					mi-loc			a-nom									de-acc	,,ngäma	kame=da	ada	käza=da	dade=n	walle	ik=me	be	Tim=da	d-ä-gäglib-än	a	ngämim	umllang	d-y-a-g-neg-än	ada	ngäna	käza=de	n-ä-gäglib-an,,"We didn't know that there was a crocodile in the water, but Tim scared it and told us, ""I scared away a crocodile.""",1nsg.excl.poss	ignorance		like this	crocodile		cop.exist.prs.sgS		water	inside		but	female personal name		scare.rem.3sgA>3sgP	and	1.excl.nsg.acc	tell	aux.rem.3sgA>1|2plP	like this	1.sg.nom	crocodile		scare.rec.1|3sgA>3sgP,,f4518cc4-e376-4e69-add0-fc2bb3a06a4e,	1	1			1	2							1	1				1		1			11,,,pers. pron.	n.	n. cl.	m. dem	n.	n. cl.	cop.	v. cl.	n.	loc.	n. cl.	coord.	pn.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-vt.:Any	coord.	pers. pron.	covt.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:Plurpersonal-vt.:Any	m. dem	pers. pron.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:TAM+Agent,pron.	n.	n. cl.	adv.	n.	n. cl.	cop.	v. cl.	n.	n.	n. cl.	conj.	pn.	n. cl.	vt.	conj.	pron.	covt.	aux.	adv.	pron.	n.	n. cl.	vt.,2.7,,"Ngäma kame da ada käza da daden walle ik mi, be Tim a däglibän a ngämim umllang deyagnegän ada, ""Ngäna käza de nägliban."" ",,ende1246aa,WORD_ALIGNED,"{""NSG"": ""nonsingular"", ""EXCL"": ""exclusive"", ""POSS"": ""possessive"", ""NOM"": ""nominative"", ""EXIST"": ""existential"", ""COP"": ""copula"", ""PRS"": ""present"", ""SG"": ""singular "", ""LOC"": ""locative"", ""PN"": ""proper noun"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""ACC"": ""accusative"", ""PL"": ""plural"", ""RT_EXT"": ""root extension"", ""AUX"": ""auxiliary"", ""REC"": ""recent past""}"
ende1246a,09,21,ende1246aa-09-we-sn024-dobola2016e-2-8,"Ngämi angde walle de däpamnalla, däbe käza da walle amne me gopeyamän.",ngämi	angde	walle=de	d-ä-pam-n-alla	däbe	käza=da	walle	amne=me	g-o-peyam-än,1NSG.EXCL.NOM	when	water=ACC	REM-3NDU.P-fish-IPFV-REM.1NSG.A	that	crocodile=NOM	water	center=LOC	REM-RT_EXT-come_out-REM.3SG.S,"When we were fishing that pond, that crocodile was coming out in the middle of the pond.",pron.	conj.	n.	n. cl.	vt.	nom. dem.	n.	n. cl.	n.	n.	n. cl.	vi.,8,			de-acc				da-nom			me-loc	,,ngämi	angde	walle=de	d-ä-pampem-ne-eya	däbe	käza=da	walle	amne=me	g-o-peyam-än,,"When we were fishing that pond, that crocodile was coming out in the middle of the pond.",1.excl.nsg.nom	when	water		fish.rem.dur.1|2nsgA>3sgP	that.nom	crocodile		water	center		come.out.rem.3sgS,,b14f1d63-4399-444b-bb4a-e0b40392c2e8,				1	3		1				,,,pers. pron.	adv.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:(Aspect)-v.:Any	dem.	n.	n. cl.	n.	loc.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (IV)-v.:TAM+Agent,pron.	conj.	n.	n. cl.	vt.	nom. dem.	n.	n. cl.	n.	n.	n. cl.	vi.,2.8,,"Ngämi angde walle de däpamnalla, däbe käza da walle amne me gopeyamän. ",,ende1246aa,WORD_ALIGNED,"{""NSG"": ""nonsingular"", ""EXCL"": ""exclusive"", ""NOM"": ""nominative"", ""ACC"": ""accusative"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""IPFV"": ""imperfective"", ""LOC"": ""locative"", ""RT_EXT"": ""root extension"", ""SG"": ""singular ""}"
ende1246a,09,22,ende1246aa-09-we-sn024-dobola2016e-2-9,Ngämi tämamae ikop dägaeya.,ngämi	tämamae	ikop	d-ä-ga-eya,1NSG.EXCL.NOM	all	see	REM-3NDU.P-AUX-REM.1NSG.A,We all saw it.,pron.	quant.	covt.	aux.,9,,,ngämi	tämamae	ikop	d-ä-g-eya,,We all saw it.,1.excl.nsg.nom	all	see	aux.rem.1|2nsgA>3sgP,,85ba2960-e1d6-404f-84f7-6fa4cbb2766f,			1,,,pers. pron.	quant.	covt.	v.:TM + Patient-v.:Patient-aux.-v.:Any,pron.	quant.	covt.	aux.,2.9,,Ngämi tämamae ikop dägaeya. ,,ende1246aa,WORD_ALIGNED,"{""NSG"": ""nonsingular"", ""EXCL"": ""exclusive"", ""NOM"": ""nominative"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""AUX"": ""auxiliary""}"
ende1246a,09,23,ende1246aa-09-we-sn024-dobola2016e-2-10,Mathilda a Kobe ubi komllaebe lelang atta tutu we guirngäneyo.,Mathilda=a	Kobe	ubi	komlla=aebe	lel=ang=att=a	tutu=we	g-u-irngän-eyo,PN=NOM	PN	3NSG.NOM	two=RST	fear=ATR=ABL=NOM	mountain=ALL	REM-RT_EXT-come_out-REM.3DU.S,Mathilda and Kobe went back to land from fright.,pn.	n. cl.	pn.	pron.	num.	n. cl.	adj.	cl.	n. cl.	n. cl.	n. cl.	n.	n. cl.	vi.,10,	a-nom											we-all	,,Mathilda=da	Kobe	ubi	komlla=aebe	lel=ang	=att=da	tutu=e	g-o-irängän-eyo,,Mathilda and Kobe went back to land from fright.,female personal name		female personal name	3.nsg.nom	two-only		fear-atr	=abl=nom			mountain		come.out.rem.3duS,,89b3ef76-dd3f-4617-aad8-70ea1262940b,	1									1	1	1	,,,pn.	n. cl.	pn.	pers. pron.	num.	n. cl.	covt.	cl.		n. cl.	n. cl.	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (II)-v.:TAM+Agent,pn.	n. cl.	pn.	pron.	num.	n. cl.	adj.	cl.	n. cl.	n. cl.	n. cl.	n.	n. cl.	vi.,2.10,,Mathilda a Kobe ubi komllaebe lelang atta tutu we guirngäneyo. ,,ende1246aa,WORD_ALIGNED,"{""PN"": ""proper noun"", ""NOM"": ""nominative"", ""NSG"": ""nonsingular"", ""RST"": ""restrictive"", ""ATR"": ""attributive"", ""ABL"": ""ablative"", ""ALL"": ""allative"", ""REM"": ""remote past"", ""RT_EXT"": ""root extension"", ""DU"": ""dual""}"
ende1246a,09,24,ende1246aa-09-we-sn024-dobola2016e-2-11,"Ngäna umllang dägneg ada,"" Ge mani za dan, mudan lel a.",ngäna	umllang	d-ä-g-neg	ada	ge	mani	za	da=n	muda=n	lel=a,1SG.NOM	tell	REM-3NDU.P-AUX-SG>PL	like_this	prox.dem	money	thing	MED.DEM=COP.PRS.SG	PROHIB=COP.PRS.SG	fear=NOM,"I told them, ""This is a money thing, don't be afraid.",pron.	covt.	aux.	adv.	nom. dem.	n.	n.	cop.	v. cl.	cop.	v. cl.	covi.	n. cl.,11,												a-nom,,ngäna	umllang	d-ä-g-neg	ada	ge	mani	za	da=n	muda=n	lel=da,,"I told them, ""This is a money thing, don't be afraid.",1.sg.nom	tell	aux.rem.1|2sgA>3plP	like this	this	money	thing	cop.prs.sgS		cop.prohib.prs.sgS		fear	,,c27a3c65-38b4-487f-9627-e163579224da,1		1					4					1,,,pers. pron.	covt.	v.:TM + Patient-v.:Patient-aux.-v.:Plurpersonal	m. dem	nom. dem.	n.	n.	nom. dem.	v. cl.	TAM ptcl.	v. cl.	covt.	n. cl.,pron.	covt.	aux.	adv.	nom. dem.	n.	n.	cop.	v. cl.	cop.	v. cl.	covi.	n. cl.,2.11,,"Ngäna umllang dägneg ada, ""Ge mani za dan, mudan lel a. ",,ende1246aa,WORD_ALIGNED,"{""SG"": ""singular "", ""NOM"": ""nominative"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""AUX"": ""auxiliary"", ""PL"": ""plural"", ""MED"": ""medial"", ""DEM"": ""demonstrative"", ""COP"": ""copula"", ""PRS"": ""present"", ""PROHIB"": ""prohibitive""}"
ende1246a,09,25,ende1246aa-09-we-sn024-dobola2016e-2-12,"Ai dan.""",ai	da=n,good	MED.DEM=COP.PRS.SG,"It's okay.""",adj.	cop.	v. cl.,12,,,ai	da=n,,"It's okay.""",good	cop.prs.sgS	,,23627406-1ed1-4b89-a0f8-3d2ba2ddc0c8,1	4	,,,mod.	nom. dem.	v. cl.,adj.	cop.	v. cl.,2.12,,"Ai dan."" ",,ende1246aa,WORD_ALIGNED,"{""MED"": ""medial"", ""DEM"": ""demonstrative"", ""COP"": ""copula"", ""PRS"": ""present"", ""SG"": ""singular ""}"
ende1246a,09,26,ende1246aa-09-we-sn024-dobola2016e-2-13,"Ngämi Tim alla ngäma känyer däpamnalla, angde ngäna käk de menae me ikop dägag, ngäna misdae gull de igidae dony däbe käk de dampaeg.",ngämi	Tim	alla	ngäma	känyer	d-ä-pam-n-alla	angde	ngäna	käk=de	menae=me	ikop	d-ä-gag	ngäna	misdae	gull=de	igidae	d-o-ony	däbe	käk=de	d-a-mpaeg,1NSG.EXCL.NOM	PN	how	1NSG.EXCL.POSS	alone	REM-3NDU.P-fish-IPFV-REM.1NSG.A	when	1SG.NOM	bubble=ACC	side=LOC	see	REM-3NDU.P-AUX	1SG.NOM	just	net=ACC		REM-3NDU.P-carry	that	bubble=ACC	REM-RT_EXT-guess,"Tim and I fished that pond by ourselves. When I saw some bubbles on the side, I just put the net deep below and guessed where the bubbles were.",pron.	pn.	adv.	pron.	mod.	vt.	conj.	pron.	n.	n. cl.	n.	n. cl.	covt.	aux.	pron.	adv.	n.	n. cl.	mod.	vt.	nom. dem.	n.	n. cl.	vt.,13,									de-acc		me-loc						de-acc					de-acc	,,ngämi	Tim	alla	ngäma	känyär	d-ä-pampem-ne-eya	angde	ngäna	käk=de	menae=me	ikop	d-ä-g	ngäna	misdae	gull=de		d-ä-ony	däbe	käk=de	d-a-paengg,,"Tim and I fished that pond by ourselves. When I saw some bubbles on the side, I just put the net deep below and guessed where the bubbles were.",1.excl.nsg.nom	female personal name	how	1nsg.excl.poss	alone	fish.rem.dur.1|2nsgA>3sgP	when	1.sg.nom	bubble		side		see	aux.rem.1|2sgA>3sgP	1.sg.nom	just	net		under	carry.rem.1|2sgA>3sgP	that.nom	bubble		guess.rem.1|2sgA>3sgP,,e13d58a4-5193-4450-ae8f-67204c27d2d2,					1		1						1	1					1	3			1,,,pers. pron.	pn.	adv.	pers. pron.	mod.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:(Aspect)-v.:Any	adv.	pers. pron.	n.	n. cl.	loc.	n. cl.	covt.	v.:TM + Patient-v.:Patient-aux.	pers. pron.	adv.	n.	n. cl.		v.:TM + Patient-v.:Patient-vt.  (irr)	dem.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (III),pron.	pn.	adv.	pron.	mod.	vt.	conj.	pron.	n.	n. cl.	n.	n. cl.	covt.	aux.	pron.	adv.	n.	n. cl.	mod.	vt.	nom. dem.	n.	n. cl.	vt.,2.13,,"Ngämi Tim alla ngäma känyer däpamnalla, angde ngäna käk de menae me ikop dägag, ngäna misdae gull de igidae dony däbe käk de dampaeg. ",				+sp. var. of																			,ende1246aa,WORD_ALIGNED,"{""NSG"": ""nonsingular"", ""EXCL"": ""exclusive"", ""NOM"": ""nominative"", ""PN"": ""proper noun"", ""POSS"": ""possessive"", ""REM"": ""remote past"", ""NDU"": ""nondual"", ""IPFV"": ""imperfective"", ""SG"": ""singular "", ""ACC"": ""accusative"", ""LOC"": ""locative"", ""AUX"": ""auxiliary"", ""RT_EXT"": ""root extension""}"
